date,likes,views,comments,estimated_saves,estimated_shares,engagement_rate,video_url,caption,hashtags,mentions,manual_tags
2024-11-30,1791,15174,24,268,179,2262,https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m86/AQMFjEa6rjliJkmV8OmgpFbhYseOR8o1iHotQwhG5S50eyX-KJ55qT3-MQ-qFkBIdsBvxAp3t8s9MVBzMvzudarAKp79bUQrNfSiaIM.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=109&vs=577726727971062_1184152055&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8xNDQ3QUQ2RkVGRDc3MUI5MDNBNjNFRkI0MUEyNDQ4RV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTzlyOFJzNGtxcU1XWjBCQUNWbjV0ZFJfdXBIYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJpyF2snR6rpAFQIoAkMzLBdAJCHKwIMSbxgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=8daffff324&ccb=9-4&oh=00_Afc0IRkX0LTQUzrxIaF9_8YDLBgBzO4RPc_MgKI3tJP4gw&oe=68E84915&_nc_sid=10d13b,💕,,,
2024-12-05,1313,7064,12,196,131,1652,https://instagram.fabe1-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQPzUvqJJSWs841gmjIbZqR4QLP9HUExVbkrWdQgYuG3jl2mxBx4hfRCWLj5Ne1uNt05QxmQMEfk0Neh-Sg8ah0beoWQxy2eS0_ZlJQ.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=100&vs=1244049213517860_3476670900&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83OTRDQTQ0NEQ2OTZEMzg5M0JEQkIwOUVEQTFCRUVCMF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSE9QOWh2eHRqUVBWVXNEQUlQaWsxRnpuYU5SYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJpyd953stvk%2FFQIoAkMzLBdAJmZmZmZmZhgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=a74035378c&ccb=9-4&oh=00_AfeC8S9P_Cnk-Q-ZyowUbV6jXhZRZaP1Jaax-ylR8GtXQg&oe=68E85D5E&_nc_sid=10d13b,🫣🫣,,,
2024-11-28,-1,3901,6,0,0,5,https://scontent-den2-1.cdninstagram.com/o1/v/t16/f2/m86/AQMGh0D_PFLRZKuS2sAp-Km1Ye34gOQXR9C4A7DoafLw2WtR0DfHNVUL8YrOhKX9JA_vzcMeLz1jOpD9IPD1q-KhS-H3mxBUJ5ZAfYk.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=103&vs=2551117568576648_347561192&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81QTQ4ODM3MzVDNUM1MUNGOTdGODVFOUZBM0QyMTg4NV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSnUxN3h1WUlTa2lVNllEQU5ydk5iVTl2SHRxYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJtTi2Z3D09c%2FFQIoAkMzLBdAHszMzMzMzRgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=50ecf0e933&ccb=9-4&oh=00_AfdTdsiSDE8ST1P1A_8qPjzPg-hXcNlTgTuW_vboO1NaFg&oe=68E871C3&_nc_sid=10d13b,Jokes I could talk to a brick wall,,,
2024-11-19,762,5944,11,114,76,963,https://scontent-lax3-2.cdninstagram.com/o1/v/t16/f2/m86/AQN9trkxU0qOwcxaojjbtErkVW8U9ZwYCnnRg-o0rXjef6ZT4MdsD-ZrrgcOGHy2sa0ccsRTHWQjr_xFbzq6k319ltRrPPw3yJyJ2ps.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=111&vs=448854387905640_2067262164&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9DMjRENEZERTZDRkUyOTdFOUQwNjk4NEEyQjk5OTZBM192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQ3RFMkJ2Y2J0dV9WazBGQUdCUVBSdGRsS3hpYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJqj9%2BcSNu8o%2FFQIoAkMzLBc%2F%2BqfvnbItDhgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=556ef087e2&ccb=9-4&oh=00_Afd0eojStHspsM1fjtBlyiknqXfhIOXip0MA7JIaVP2pJA&oe=68E86D85&_nc_sid=10d13b,Night✨🩷,,,
2024-11-19,945,5495,8,141,94,1188,https://scontent-lga3-3.cdninstagram.com/o1/v/t16/f2/m86/AQN4duVOlIkjuyUCjI3RQzsWO5Jfs8nzjFe6jxgEHELw3wgvhlLt-Odyw1w13O26sdVuzS35oPvlvd0Nl07L2V0GmLiqwR1EH0r-dNY.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=106&vs=542357565374089_387609245&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80NDQ3QzJEMUIxODhENEE1NDVGODk0Njc2NDkyRTA4N192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSEotM2h0TW13VHMyelVIQUFSOTlPbE9DSk11YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJqKUqKW5%2BJJAFQIoAkMzLBdAI6p%2B%2Bdsi0RgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=c86fdcfa67&ccb=9-4&oh=00_Afem5qgin82PaR4v9i_iVb0Xnqfk-8-aTXfLhLmksiNfPA&oe=68E87913&_nc_sid=10d13b,😌,,,
2024-11-21,1280,22697,15,192,128,1615,https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m86/AQOo1mqmTFX7S9VuuwMpNvdo2CSBAJe-qVcjLWSyXurpRUNGHQ-JN9GcGIuof02HJg-V5a-P3V91eiWcU3WoQMiSqjB7gXXQ-41WKP4.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=100&vs=1087005536461695_3284246077&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wNTQzRDdBOUU2RDMyMzYxNTAxRDE3NTA4NzYwMDBBQl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRzdXM0J2ZlA1VFl0VDREQU40ZF9OMUpKSTBSYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJszNj7DDjYpBFQIoAkMzLBdAHkOVgQYk3RgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=53e65ab7c6&ccb=9-4&oh=00_AfeL48AEKPU67GpAZAZHYKRXRxzcp_U-lZ9wf5Xh1CoewA&oe=68E848DB&_nc_sid=10d13b,Okay summer can come back now. Miss my dresses,,,
2024-11-23,1046,7240,21,156,104,1327,https://scontent-atl3-2.cdninstagram.com/o1/v/t16/f2/m86/AQMz79D5dvF0ju62-pUBRDpk7y3Xutr9uu9p4elnQrMy48jGCJUsBGAbaPu65ifvBz2D4O5Twx6Ol-p-Ne8h-sYOJX0jWVBbSqFiADo.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=101&vs=929845098653594_3873301144&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9EOTQ4N0JFQTAzOTlFN0U3RTZDMzg0RDAwM0VDM0JCQV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTkdMM2h1V0R2dmw5MW9FQUUzNEQ5S1Nsak5JYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJuz4%2F5C3hZFAFQIoAkMzLBdAGgAAAAAAABgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=d18da38d94&ccb=9-4&oh=00_Afd3ku9yhL31LmnYLqe5Cdlew_pVA5uh_UyFsP5VtSHCfQ&oe=68E849FA&_nc_sid=10d13b,Did the queen stutter,,,
2024-11-20,742,10937,9,111,74,936,https://scontent-ord5-1.cdninstagram.com/o1/v/t16/f2/m86/AQO99UKYw4rjfmKDrVqMGWiaBcZ_ilQbXuBO3RlcaxRzYqtNGSYUHaZMJikGqTPKpbh2vKpbgUOqG4TmojzgZoAVupMdzaDlE2_WAdI.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=108&vs=401577059588948_4267255275&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CNDREOTIxOUUxMjk5OUFCNEQ0NTI1NzdGNTRFRDQ4MF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HUDNmM2h1cXk4eDhqZElDQURlNmZLY1E3ZlZqYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJtTyrOGvgYdAFQIoAkMzLBdAFCHKwIMSbxgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=4b491f74b3&ccb=9-4&oh=00_AfeXhZeS9eX-QO2B9kH6xdzrT9SqfDPAH9_DPKVPxSF5fQ&oe=68E8734A&_nc_sid=10d13b,Gym = therapy,,,
2024-11-25,803,15626,13,120,80,1016,https://scontent-bom2-2.cdninstagram.com/o1/v/t16/f2/m86/AQP5WIBHkox4wY7bUhpW5dJz8sgR04oW-zLllDXwfzi_ohx7nSYO0pwVXFdUcBId23o8ouE65r0v089g6hyD5FpRiRuVm82icBXiykc.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzEuMzYwLmJhc2VsaW5lIn0&_nc_cat=111&vs=1738960400186279_2492646576&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GNjQxQTdDQTIwOUYwRTVFOUM0MTk5MjhCQTU5MzdCQ192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSlVCN0J0NEdiQ005eTREQUkyM0sya1loZWdSYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJpix4JLYmu9AFQIoAkMzLBdAIMzMzMzMzRgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=d7f202f53b&ccb=9-4&oh=00_Afe7BxQQVDBdJRgNCtHuVPwMMajitplOcBEKXtRmGzxWTQ&oe=68E848F5&_nc_sid=10d13b,Backless dresses😍🤝,,,
2024-11-20,2474,12127,27,371,247,3119,https://scontent-iad3-1.cdninstagram.com/o1/v/t16/f2/m86/AQPKbohNrYvPYbtZ_0Yvt4tMjwlY93RtRTpB1GPhKBbXml3owAiBnxoTEUZuxb-CJ3M6MXj7HYKSaV4R9VGp7_KxFUnakyZ_ralolAk.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=102&vs=1696842187760781_326901648&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83MDRFREVCNjYxMUMzNDgxQjVDQ0JDOUQ4NTBEQTE4OV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRzVGNEJ0Ri02a1phMnNHQUN1Y1dCMmtZa1paYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJqCe4IS8qtE%2FFQIoAkMzLBdAHmZmZmZmZhgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=ca850e0a55&ccb=9-4&oh=00_Afdkv26tnZC6__behvIKe8SGgF0c3FgGfDdZHXaBo9W_hA&oe=68E84894&_nc_sid=10d13b,✨🩷,,,
2024-11-21,1130,8046,13,169,113,1425,https://scontent-hou1-1.cdninstagram.com/o1/v/t16/f2/m86/AQN5dz-uNxcD4Ye_vjeeW13__OYndgAUXhn3PeJY8QgkS9NCxrgaoyjTFGAcKLUQrFBxBBiSGgIteFGD_r5du0bbXL-GPJWFVz4QU4k.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=103&vs=1085785236571598_2325650731&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85RTRBM0M5RDgxRDIxN0I1OEYzNjRGNTdCMUMxM0I4NV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRENENHh1aU5UYjNlZTBEQU5CYXZkV1d3Y0JGYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJtbm4oSUkJRAFQIoAkMzLBdAGxBiTdLxqhgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=f5bc7f33f7&ccb=9-4&oh=00_AfcMM4sTsUikONXDUcBs9s2pLMA7YhNUK7x-xYy46Ivy3w&oe=68E872A6&_nc_sid=10d13b,Haha,,,
2024-11-18,1274,9675,14,191,127,1606,https://scontent-lga3-3.cdninstagram.com/o1/v/t16/f2/m86/AQOlD6FVDtYbg1ilAuXEd59mxGDcJM-loDemGAtfVTDlTHwyeR7zTvWTdxczVINNVxBpiWHJW65v4kklosUYyIc8RB7Ov9Nezsf-tpo.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=110&vs=1115175293526522_235918883&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83MzRGNjU5MEM1QzJCMTdFNTlEMDI5NjI4RjNCNzM4NV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTFJnM0J2VU1JTzlMdE1JQUNFWkRLaWhfazFpYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJuKYs9T%2B%2FfpAFQIoAkMzLBdAEVT987ZFohgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=be8ffcf526&ccb=9-4&oh=00_AfclvhT5n30kzLygQaEeigDwzKV3WT3iV5VDxV0J2RELYA&oe=68E87531&_nc_sid=10d13b,Night world,,,
2024-11-25,600,7479,6,90,60,756,https://scontent-iad3-2.cdninstagram.com/o1/v/t16/f2/m86/AQPnMNj-RKrBeLjgCV4jl5z9sgH20l7ZvvkpOM8HaQg_vkeLEzM5v50pWMru5JBuG042kq5Rn0WZW07IQdjr8GLQOY3pt3gWtQASqAA.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=106&vs=388465260928380_3501128864&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9DNjRBNUM3MTA5MzlDNTg4QjM3QkQxMTc2Q0FCRTlBM192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSXczNnh1MUxXRkhGTTRFQU0tekFpaHhxNHg3YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJuzvxJT3srk%2FFQIoAkMzLBdAGd0vGp%2B%2BdxgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=b25841a259&ccb=9-4&oh=00_AffO2BCSEzAP4csWzOb3PcYuq45OD45crYfgG4r98rCSnw&oe=68E86819&_nc_sid=10d13b,True story,,,
2024-11-12,701,10111,8,105,70,884,https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m86/AQOgYqWo4YSmjZVlUL4PdjUMFRizNa46S5WXJLgiHdDm-gxC-cTnH68co6Imxv8eMAo_MiG9L_c2XO_jhXUnyHfymP5w8XwJ171RTuw.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=109&vs=1651956295744301_3396693226&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zQTQwRURCMkQ3RTdDMzk5Q0ExRTFCNkU4MDUwMUI4RV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSGFiMUJ1RGtXMkp0UDRCQUhxeXlvbllleXRFYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJpjL6ODDxZRAFQIoAkMzLBdAFgAAAAAAABgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=4a92931cf2&ccb=9-4&oh=00_AffLtVEJwPemXlvd23WpkrM_MKsjtFIGX4ecRB5EXmJJGQ&oe=68E85408&_nc_sid=10d13b,Yeah next subject thanks,,,
2024-11-13,5106,78351,38,765,510,6419,https://scontent-atl3-3.cdninstagram.com/o1/v/t16/f2/m86/AQMa8LrjtASV3ZitTFUo2Mgo7clxxUizbJjpticA4SUsuJP088bH6puThMzjWzEjLbO0DNyPj_lyO80Fh2KQz-vCNUwLTBo7QcifK_c.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=109&vs=561421136479062_3663751475&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BOTQ5NzZBMEY3MUNEMDI2MTBGQzQ4QUFCRjRGRjBBN192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQnZ1MEJzb0IzUUlZLVlCQUxlV1NvbHZBaXRSYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJoa%2BoYms%2BdE%2FFQIoAkMzLBdAJIgxJul41RgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=0059434e78&ccb=9-4&oh=00_AfcITbc8RYMOYARrzazhYbHAkzbso_WLr9XnTKrMbNrcbQ&oe=68E87C3C&_nc_sid=10d13b,An icon,,,
2024-11-14,1144,34971,5,171,114,1434,https://scontent-det1-1.cdninstagram.com/o1/v/t16/f2/m86/AQMnqD3N1O8lSyvxhq0sL-GKO2StBqvGNxMvbCD2GVzxav7SqhDx9hxQJiQf7Ee25jmnH73wwCgF6_POTkfGtqZkdR7YNfAN-NT6cE8.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=101&vs=1597316904504631_1868621096&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82ODQ4NjQ1OTNBQTkwMTY2NjJCQUVBNUE3N0U2MzJCQ192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSGNqMVJ0WGJ5WEQwZEFEQU1IcUk1UzZ4ekZZYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJt6F8%2BLYr8NAFQIoAkMzLBdAFIgxJul41RgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=e4c3fd679e&ccb=9-4&oh=00_Afe0X8QCVrdPusj6DCWtqhDQ6tkARgGVXdDZzFRNxTDn3A&oe=68E84F34&_nc_sid=10d13b,Haha no xox,,,
2024-11-13,1006,5841,3,150,100,1259,https://instagram.fhio2-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQO4cKfUNJrDgMBGo0wEinuVf6N5_C5CD22p83l42vLa-rR5H_Lias50rorzPKduEk0OgNcmImslMK65PJnbWwXzbtcV4JOWciAZYdw.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=106&vs=551836547569608_2112890973&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81MjRBN0I3MjMwQUE2Njc1NzAxNjIzQ0Y2NTI2MzFBQl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQUpYMWh2d2xoc19FS2NCQUFiQThIXzNnbmNJYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJrzw6djH7Og%2FFQIoAkMzLBdAKHdLxqfvnhgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=1a2a0a1b61&ccb=9-4&oh=00_AffdkMd5bNC5df9_MZvQNM2NzkCyRFua2YdcvWl9pf3wdA&oe=68E86D73&_nc_sid=10d13b,Tune,,,
2024-11-16,718,12034,9,107,71,905,https://scontent-hou1-1.cdninstagram.com/o1/v/t16/f2/m86/AQO5I_xfVKbHGtNSOFpPyFgyHNGudGZFSr4ad0a4_kfaxI6KeN9iikRVkqelGywesesQImvyRnZ7rEPtm07f4oEWv3NsqFORM0w3gDo.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=108&vs=1107512037479239_3135018331&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GNTRFRDg2QzYwQzAxRkRENEIzMjI0NjgzNEMwMzI4RF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTXRCMkJzOEdVaHBScXdGQUtGNTNiTG81S0FnYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJsyI5oXLyuc%2FFQIoAkMzLBdAGgAAAAAAABgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=f8cdae13e3&ccb=9-4&oh=00_AfcyXkAYxUTM0z_204kJAnUlfnZFHuOyUqlGqLrbLJ5XjA&oe=68E84ABC&_nc_sid=10d13b,3 a day keep the docs away,,,
